url,qtd,status
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=304,1,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=303,8,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=302,2634,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=0&ps=390625,2402,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=390626&ps=585938,3481,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=585939&ps=781250,3152,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=781251&ps=1171875,3868,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=1171876&ps=1562500,1712,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=1562501&ps=3125000,1355,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=3125001&ps=6250000,177,
https://www.olx.com.br/imoveis/venda/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?pe=6250001&ps=12500000,18,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/barreiro?rts=304,22,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/barreiro?rts=302,23,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/barreiro,152,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/pampulha?rts=305,17,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/pampulha?rts=304,21,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/pampulha?rts=302,193,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/pampulha,867,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/venda-nova?rts=305,2,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/venda-nova?rts=304,9,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/venda-nova?rts=303,1,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/venda-nova?rts=302,23,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/venda-nova,134,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-centro-sul?rts=305,58,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-centro-sul?rts=304,20,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-centro-sul?rts=303,2,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-centro-sul?rts=302,274,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-centro-sul,2381,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-leste?rts=305,5,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-leste?rts=304,18,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-leste?rts=302,22,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-leste,212,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-nordeste?rts=305,7,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-nordeste?rts=304,12,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-nordeste?rts=303,1,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-nordeste?rts=302,51,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-nordeste,295,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-noroeste?rts=305,18,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-noroeste?rts=304,49,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-noroeste?rts=302,23,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-noroeste,364,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-norte?rts=305,1,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-norte?rts=304,9,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-norte?rts=302,13,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-norte,193,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=305,25,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=304,14,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=302,151,
https://www.olx.com.br/imoveis/aluguel/apartamentos/estado-mg/belo-horizonte-e-regiao/zona-oeste,1043,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/barreiro?rts=301,35,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/barreiro?rts=300,16,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/barreiro,1582,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?rts=301,9,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?rts=300,573,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?pe=0&ps=781250,2822,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?pe=781251&ps=1562500,3594,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?pe=1562501&ps=3125000,1987,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?pe=3125001&ps=6250000,624,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?pe=6250001&ps=12500000,77,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/pampulha?pe=12500001&ps=25000000,3,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/venda-nova?rts=301,18,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/venda-nova?rts=300,133,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/venda-nova,2642,
https://www.olx.com.br/imoveis/venda/casas/estado-mg/belo-horizonte-e-regiao/zona-centro-sul?rts=301,16,
